player,team,position,spread,over_under,market,ud_line,pp_line,ud_delta,pp_delta,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,racr,target_share,air_yards_share,wopr,fantasy_points,team_long
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_yards,47.5,,,,2023,13,REG,DAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,11,62,0,49,48,4,-0.15513736,1.2653061,0.28947368,0.20081967,0.5747843,6.2,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_yards,47.5,,,,2023,14,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,25,0,49,38,1,-3.786488,0.5102041,0.22580644,0.20851064,0.48466712,2.5,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_yards,47.5,,,,2023,15,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,4,48,1,42,6,2,5.3329306,1.1428572,0.125,0.17721519,0.31155065,10.8,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_yards,47.5,,,,2023,16,REG,TEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,61,0,39,32,3,3.6880949,1.5641025,0.19444445,0.16810344,0.40933907,6.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_yards,47.5,,,,2023,17,REG,PIT,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,12,1,7,0,1,3.081243,1.7142857,0.060606062,0.031111112,0.112686865,7.2,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_yards,47.5,,,,2023,18,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,14,0,16,9,1,0.1997237,0.875,0.1923077,0.10062893,0.3589018,1.4,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_yards,47.5,,,,2024,1,REG,DEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,19,0,6,13,2,1.3488891,3.1666667,0.08,0.035928145,0.14514971,1.9,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_yards,47.5,,,,2024,2,REG,NE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,12,16,117,0,172,41,5,7.144494,0.6802326,0.37209302,0.4738292,0.88982,11.7,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_yards,47.5,,,,2024,3,REG,MIA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,3,39,0,12,27,2,3.4202359,3.25,0.09090909,0.062176164,0.17988695,3.9,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_yards,47.5,,,,2024,4,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,12,51,0,76,21,3,1.9375707,0.67105263,0.2264151,0.24918033,0.5140489,5.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,rush+rec_yards,47.5,,,,2024,5,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,31,1,13,23,2,1.1249729,2.3846154,0.17948718,0.065989845,0.31542367,9.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-2,-2,2023,1,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,13,0,10,14,1,-3.0218866,1.3,0.20833333,0.08196721,0.36987704,1.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,0,0,2023,2,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,6,34,0,15,24,1,-0.5849381,2.2666667,0.16216215,0.06726457,0.29032844,3.4,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-4,-4,2023,3,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,3,10,0,13,13,0,-3.6542432,0.7692308,0.08571429,0.04290429,0.15860443,1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-2,-2,2023,4,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,6,5,0,26,14,0,-3.2879276,0.1923077,0.23076923,0.203125,0.48834133,0.5,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-1,-1,2023,6,REG,CIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,48,0,38,25,2,-0.3772955,1.2631578,0.13513513,0.11014493,0.27980414,4.8,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-1,-1,2023,7,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,63,1,70,13,4,4.0658193,0.9,0.29166666,0.30567685,0.6514738,12.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-2,-2,2023,8,REG,CLE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,36,1,0,38,2,3.1973042,0,0.11111111,0,0.16666667,9.6,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,1,1,2023,9,REG,BAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,63,0,46,24,2,1.0351868,1.3695652,0.28,0.23469388,0.58428574,6.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-1,-1,2023,10,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,53,0,-5,53,2,3.5975165,0,0.11904762,-0.019379845,0.16500553,5.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-2,-2,2023,11,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,6,40,0,119,2,2,-0.22036907,0.33613446,0.15789473,0.36842105,0.49473685,4,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-3,-3,2023,12,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,41,0,35,13,1,3.0558984,1.1714286,0.11111111,0.12068965,0.25114942,4.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,2,2,2023,13,REG,DAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,11,62,0,49,48,4,-0.15513736,1.2653061,0.28947368,0.20081967,0.5747843,6.2,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-1,-1,2023,14,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,25,0,49,38,1,-3.786488,0.5102041,0.22580644,0.20851064,0.48466712,2.5,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-1,-1,2023,15,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,4,48,1,42,6,2,5.3329306,1.1428572,0.125,0.17721519,0.31155065,10.8,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,1,1,2023,16,REG,TEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,61,0,39,32,3,3.6880949,1.5641025,0.19444445,0.16810344,0.40933907,6.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-4,-4,2023,17,REG,PIT,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,12,1,7,0,1,3.081243,1.7142857,0.060606062,0.031111112,0.112686865,7.2,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-2,-2,2023,18,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,14,0,16,9,1,0.1997237,0.875,0.1923077,0.10062893,0.3589018,1.4,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-3,-3,2024,1,REG,DEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,19,0,6,13,2,1.3488891,3.1666667,0.08,0.035928145,0.14514971,1.9,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,7,7,2024,2,REG,NE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,12,16,117,0,172,41,5,7.144494,0.6802326,0.37209302,0.4738292,0.88982,11.7,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-2,-2,2024,3,REG,MIA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,3,39,0,12,27,2,3.4202359,3.25,0.09090909,0.062176164,0.17988695,3.9,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,3,3,2024,4,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,12,51,0,76,21,3,1.9375707,0.67105263,0.2264151,0.24918033,0.5140489,5.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,receptions,5,5,-1,-1,2024,5,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,31,1,13,23,2,1.1249729,2.3846154,0.17948718,0.065989845,0.31542367,9.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,1,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,13,0,10,14,1,-3.0218866,1.3,0.20833333,0.08196721,0.36987704,1.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,2,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,6,34,0,15,24,1,-0.5849381,2.2666667,0.16216215,0.06726457,0.29032844,3.4,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,3,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,3,10,0,13,13,0,-3.6542432,0.7692308,0.08571429,0.04290429,0.15860443,1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,4,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,6,5,0,26,14,0,-3.2879276,0.1923077,0.23076923,0.203125,0.48834133,0.5,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,6,REG,CIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,48,0,38,25,2,-0.3772955,1.2631578,0.13513513,0.11014493,0.27980414,4.8,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,7,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,63,1,70,13,4,4.0658193,0.9,0.29166666,0.30567685,0.6514738,12.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,8,REG,CLE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,36,1,0,38,2,3.1973042,0,0.11111111,0,0.16666667,9.6,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,9,REG,BAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,63,0,46,24,2,1.0351868,1.3695652,0.28,0.23469388,0.58428574,6.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,10,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,53,0,-5,53,2,3.5975165,0,0.11904762,-0.019379845,0.16500553,5.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,11,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,6,40,0,119,2,2,-0.22036907,0.33613446,0.15789473,0.36842105,0.49473685,4,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,12,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,41,0,35,13,1,3.0558984,1.1714286,0.11111111,0.12068965,0.25114942,4.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,13,REG,DAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,11,62,0,49,48,4,-0.15513736,1.2653061,0.28947368,0.20081967,0.5747843,6.2,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,14,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,25,0,49,38,1,-3.786488,0.5102041,0.22580644,0.20851064,0.48466712,2.5,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,15,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,4,48,1,42,6,2,5.3329306,1.1428572,0.125,0.17721519,0.31155065,10.8,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,16,REG,TEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,61,0,39,32,3,3.6880949,1.5641025,0.19444445,0.16810344,0.40933907,6.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,17,REG,PIT,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,12,1,7,0,1,3.081243,1.7142857,0.060606062,0.031111112,0.112686865,7.2,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2023,18,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,14,0,16,9,1,0.1997237,0.875,0.1923077,0.10062893,0.3589018,1.4,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2024,1,REG,DEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,19,0,6,13,2,1.3488891,3.1666667,0.08,0.035928145,0.14514971,1.9,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2024,2,REG,NE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,12,16,117,0,172,41,5,7.144494,0.6802326,0.37209302,0.4738292,0.88982,11.7,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2024,3,REG,MIA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,3,39,0,12,27,2,3.4202359,3.25,0.09090909,0.062176164,0.17988695,3.9,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2024,4,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,12,51,0,76,21,3,1.9375707,0.67105263,0.2264151,0.24918033,0.5140489,5.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,recieving_yards,47.5,58.5,,,2024,5,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,31,1,13,23,2,1.1249729,2.3846154,0.17948718,0.065989845,0.31542367,9.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,1,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,13,0,10,14,1,-3.0218866,1.3,0.20833333,0.08196721,0.36987704,1.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,2,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,6,34,0,15,24,1,-0.5849381,2.2666667,0.16216215,0.06726457,0.29032844,3.4,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,3,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,3,10,0,13,13,0,-3.6542432,0.7692308,0.08571429,0.04290429,0.15860443,1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,4,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,6,5,0,26,14,0,-3.2879276,0.1923077,0.23076923,0.203125,0.48834133,0.5,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,6,REG,CIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,48,0,38,25,2,-0.3772955,1.2631578,0.13513513,0.11014493,0.27980414,4.8,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,7,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,63,1,70,13,4,4.0658193,0.9,0.29166666,0.30567685,0.6514738,12.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,8,REG,CLE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,36,1,0,38,2,3.1973042,0,0.11111111,0,0.16666667,9.6,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,9,REG,BAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,63,0,46,24,2,1.0351868,1.3695652,0.28,0.23469388,0.58428574,6.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,10,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,53,0,-5,53,2,3.5975165,0,0.11904762,-0.019379845,0.16500553,5.3,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,11,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,6,40,0,119,2,2,-0.22036907,0.33613446,0.15789473,0.36842105,0.49473685,4,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,12,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,41,0,35,13,1,3.0558984,1.1714286,0.11111111,0.12068965,0.25114942,4.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,13,REG,DAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,11,62,0,49,48,4,-0.15513736,1.2653061,0.28947368,0.20081967,0.5747843,6.2,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,14,REG,SF,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,25,0,49,38,1,-3.786488,0.5102041,0.22580644,0.20851064,0.48466712,2.5,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,15,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,4,48,1,42,6,2,5.3329306,1.1428572,0.125,0.17721519,0.31155065,10.8,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,16,REG,TEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,61,0,39,32,3,3.6880949,1.5641025,0.19444445,0.16810344,0.40933907,6.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,17,REG,PIT,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,12,1,7,0,1,3.081243,1.7142857,0.060606062,0.031111112,0.112686865,7.2,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2023,18,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,14,0,16,9,1,0.1997237,0.875,0.1923077,0.10062893,0.3589018,1.4,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2024,1,REG,DEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,2,19,0,6,13,2,1.3488891,3.1666667,0.08,0.035928145,0.14514971,1.9,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2024,2,REG,NE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,12,16,117,0,172,41,5,7.144494,0.6802326,0.37209302,0.4738292,0.88982,11.7,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2024,3,REG,MIA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,3,39,0,12,27,2,3.4202359,3.25,0.09090909,0.062176164,0.17988695,3.9,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2024,4,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,12,51,0,76,21,3,1.9375707,0.67105263,0.2264151,0.24918033,0.5140489,5.1,Seahawks
Jaxon Smith-Njigba,SEA,WR,3.5,47.5,longest_reception,18.5,,,,2024,5,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,31,1,13,23,2,1.1249729,2.3846154,0.17948718,0.065989845,0.31542367,9.1,Seahawks
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,1,REG,PIT,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,6,19,0,31,15,1,0.52344835,0.61290324,0.21428572,0.13478261,0.4157764,1.9,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,2,REG,LA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,3,30,0,17,13,3,1.7199669,1.7647059,0.125,0.075555556,0.24038889,3,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,3,REG,NYG,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,9,90,0,68,48,2,7.045805,1.3235294,0.2647059,0.42767295,0.6964299,9,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,4,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,1,9,0,4,5,1,3.3686554,2.25,0.04761905,0.022099448,0.086898185,0.9,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,5,REG,DAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,67,3,45,22,3,6.873616,1.4888889,0.16,0.21327014,0.3892891,24.7,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,6,REG,CLE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,2,1,0,27,-2,0,-1.2407734,0.037037037,0.083333336,0.1125,0.20375,0.1,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,7,REG,MIN,0,0,0,0,0,0,0,0,,0,,,1,2,0,1,0.56452423,5,7,78,0,86,23,4,4.325941,0.90697676,0.2413793,0.35684648,0.61186147,8,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,8,REG,CIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,9,11,149,0,105,59,6,7.1724463,1.4190476,0.36666667,0.4054054,0.8337838,14.9,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,10,REG,JAX,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,116,1,75,53,3,8.818248,1.5466666,0.14814815,0.40106952,0.5029709,17.6,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,11,REG,TB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,9,89,1,52,59,5,6.5030026,1.7115384,0.36,0.25870648,0.72109455,14.9,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,12,REG,SEA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,19,0,55,11,1,0.036433827,0.34545454,0.16666667,0.20522387,0.39365673,1.9,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,13,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,6,68,0,22,48,3,3.171574,3.090909,0.24,0.1594203,0.4715942,6.8,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,14,REG,SEA,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,5,76,1,61,35,2,4.4678903,1.2459016,0.18518518,0.22426471,0.43476307,13.6,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,15,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,4,54,0,65,25,2,4.972628,0.83076924,0.15384616,0.2138158,0.3804403,5.4,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,16,REG,BAL,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,10,126,0,101,64,5,1.0419214,1.2475247,0.22727273,0.3556338,0.58985275,12.6,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,17,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,29,0,38,5,1,0.8753605,0.7631579,0.14814815,0.20652173,0.36678743,2.9,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,20,POST,GB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,7,81,1,78,40,2,6.5846615,1.0384616,0.19444445,0.28467155,0.49093673,14.1,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,21,POST,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,27,0,35,14,1,0.30464622,0.7714286,0.1,0.123239435,0.23626761,2.7,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2023,22,POST,KC,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,4,0,30,2,1,0.7400604,0.13333334,0.08108108,0.09771987,0.19002552,0.4,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2024,1,REG,NYJ,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,5,40,0,26,9,1,1.2682899,1.5384616,0.1724138,0.09219858,0.3231597,4,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2024,2,REG,MIN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,7,8,76,1,58,45,4,7.117309,1.3103448,0.22222222,0.18892509,0.46558088,13.6,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2024,4,REG,NE,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,4,45,1,39,6,3,6.8057404,1.1538461,0.15384616,0.105405405,0.304553,10.5,49ers
George Kittle,SF,TE,-3.5,47.5,recieving_yards,48.5,48.5,,,2024,5,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,8,12,64,1,78,22,5,-5.5725317,0.82051283,0.375,0.2736842,0.7540789,12.4,49ers
