player,team,position,spread,over_under,stat,etr_proj,etr_delta,ud_line,pp_line,ud_delta,pp_delta,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,racr,target_share,air_yards_share,wopr,fantasy_points,team_long
Kyler Murray,ARI,QB,3.5,48,completions,20.49,1.51,21,20.5,1,1.5,2024,6,REG,GB,22,32,214,1,0,0,100,8,7.70893,0,1.1145834,0.038870458,7,14,0,0,-6.6407866,0,0,0,0,0,0,0,,,,,,11.96,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,-3.94,33.5,36,-0.5,-3,2023,10,REG,ATL,19,32,249,0,1,2,114,11,-5.5103035,0,0.7477477,0.00263487,6,33,1,2,3.537027,0,0,0,0,0,0,0,,,,,,17.26,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,14.06,33.5,36,17.5,15,2023,11,REG,HOU,20,30,214,1,1,3,102,11,-6.8267093,0,0.77256316,0.027241077,7,51,1,3,5.759507,0,0,0,0,0,0,0,,,,,,21.66,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,-34.94,33.5,36,-31.5,-34,2023,12,REG,LA,27,45,256,1,0,4,115,11,-13.31704,0,0.6632124,-0.0179652,1,2,1,1,1.7128829,0,0,0,0,0,0,0,,,,,,20.44,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,-16.94,33.5,36,-13.5,-16,2023,13,REG,PIT,13,23,145,1,0,2,72,7,1.1446906,0,0.83815026,0.04646773,9,20,0,1,-2.9401562,0,0,0,0,0,0,0,,,,,,11.8,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,12.06,33.5,36,15.5,13,2023,15,REG,SF,26,39,211,1,2,3,109,11,-6.408165,0,0.8978723,0.041688167,6,49,0,3,2.4425225,0,0,0,0,0,0,0,,,,,,13.34,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,-4.94,33.5,36,-1.5,-4,2023,16,REG,CHI,24,38,230,2,0,2,179,10,-5.7748675,0,1.040724,-0.006392638,5,32,0,2,-1.6061661,0,0,0,0,0,0,0,,,,,,20.4,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,-12.94,33.5,36,-9.5,-12,2023,17,REG,PHI,25,31,232,3,1,1,115,16,9.116396,1,1.6223776,0.26747745,5,24,0,2,0.76041377,0,0,0,0,0,0,0,,,,,,23.68,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,-3.94,33.5,36,-0.5,-3,2023,18,REG,SEA,22,30,262,1,0,1,171,11,14.697531,0,1.5688623,0.19521874,5,33,0,1,-1.9811466,0,0,0,0,0,0,0,,,,,,17.78,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,20.06,33.5,36,23.5,21,2024,1,REG,BUF,21,31,162,1,0,4,100,10,-1.1848497,0,0.84816754,0.1193856,5,57,0,3,7.9429326,0,0,0,0,0,0,0,,,,,,14.18,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,22.06,33.5,36,25.5,23,2024,2,REG,LA,17,21,266,3,0,1,101,9,18.10109,0,1.2429906,0.41179696,5,59,0,2,3.8873925,0,0,0,0,0,0,0,,,,,,28.54,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,8.06,33.5,36,11.5,9,2024,3,REG,DET,21,34,207,1,1,1,62,10,-5.6319046,0,0.51111114,0.016770909,5,45,0,2,-2.4999077,0,0,0,0,0,0,0,,,,,,14.78,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,-33.94,33.5,36,-30.5,-33,2024,4,REG,WAS,16,22,142,1,0,4,63,5,-0.43325263,0,1.0215827,0.031530853,1,3,0,0,-0.2534839,0,0,0,0,0,0,0,,,,,,9.98,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,46.06,33.5,36,49.5,47,2024,5,REG,SF,19,30,195,1,1,1,94,10,-1.8273485,0,0.8783784,0.098533586,7,83,1,3,5.57759,0,0,0,0,0,0,0,,,,,,24.1,Cardinals
Kyler Murray,ARI,QB,3.5,48,rushing_yards,36.94,-22.94,33.5,36,-19.5,-22,2024,6,REG,GB,22,32,214,1,0,0,100,8,7.70893,0,1.1145834,0.038870458,7,14,0,0,-6.6407866,0,0,0,0,0,0,0,,,,,,11.96,Cardinals
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,18.32,199.5,198.5,29.5,30.5,2023,1,REG,MIA,23,33,229,1,0,3,122,10,-1.2410655,0,0.97863245,0.08489598,5,17,1,4,2.486725,0,0,0,0,0,0,0,,,,,,20.86,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,94.32,199.5,198.5,105.5,106.5,2023,2,REG,TEN,27,41,305,2,0,3,113,14,9.264942,1,0.69161,0.14002915,1,0,0,0,-1.5364234,0,0,0,0,0,0,0,,,,,,22.2,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,194.32,199.5,198.5,205.5,206.5,2023,3,REG,MIN,40,47,405,3,0,1,196,21,21.501616,0,1.2695925,0.27576607,2,11,0,1,0.7307336,0,0,0,0,0,0,0,,,,,,29.3,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,-43.68,199.5,198.5,-32.5,-31.5,2023,4,REG,LV,13,24,167,1,1,2,85,6,-3.6766772,0,0.5778547,0.004882808,12,27,2,3,0.6361078,0,0,0,0,0,0,0,,,,,,23.38,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,16.32,199.5,198.5,27.5,28.5,2023,6,REG,DAL,22,37,227,2,1,1,131,12,-0.2059243,0,0.88671875,0.008672455,6,20,0,1,0.31824982,1,1,10,0,-7,17,1,1.7805309,0,0.027027028,-0.02734375,0.021399915,18.08,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,48.32,199.5,198.5,59.5,60.5,2023,7,REG,KC,17,30,259,1,2,5,95,11,0.54022884,0,0.7993827,0.032729205,2,5,0,0,0.29474548,0,0,0,0,0,0,0,,,,,,10.86,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,87.32,199.5,198.5,98.5,99.5,2023,8,REG,CHI,31,40,298,3,0,0,209,18,17.087563,0,1.7126436,0.22806816,1,1,0,0,-0.5246513,0,0,0,0,0,0,0,,,,,,24.02,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,-74.68,199.5,198.5,-63.5,-62.5,2023,9,REG,NYJ,16,30,136,0,0,5,64,7,-6.6115847,0,0.85,-0.032570258,3,17,0,1,1.6822329,0,0,0,0,0,0,0,,,,,,7.14,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,112.32,199.5,198.5,123.5,124.5,2023,10,REG,DET,27,40,323,4,1,0,165,16,14.58798,0,1.1831502,0.1930938,4,15,0,2,1.7112378,0,0,0,0,0,0,0,,,,,,28.42,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,49.32,199.5,198.5,60.5,61.5,2023,11,REG,GB,21,36,260,2,0,2,104,11,5.060113,0,0.7514451,0.10411711,8,73,0,3,5.870561,0,0,0,0,0,0,0,,,,,,25.7,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,6.32,199.5,198.5,17.5,18.5,2023,12,REG,BAL,29,44,217,1,1,3,117,11,-11.907627,0,0.7281879,0.015650364,4,47,0,1,-0.29224682,0,0,0,0,0,0,0,,,,,,13.38,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,1.32,199.5,198.5,12.5,13.5,2023,13,REG,NE,22,37,212,0,0,0,104,8,2.0078626,0,0.7881041,0.01437102,4,-5,0,0,-5.992683,0,0,0,0,0,0,0,,,,,,7.98,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,-114.68,199.5,198.5,-103.5,-102.5,2023,14,REG,DEN,9,17,96,0,1,4,63,5,-19.543573,0,0.89719623,-0.012074514,0,0,0,0,,0,0,0,0,0,0,0,,,,,,1.84,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,-66.68,199.5,198.5,-55.5,-54.5,2024,1,REG,LV,17,26,144,1,0,1,77,6,-4.87588,0,0.8834356,0.020848352,4,6,0,0,-0.51782924,0,0,0,0,0,0,0,,,,,,10.36,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,-80.68,199.5,198.5,-69.5,-68.5,2024,2,REG,CAR,14,20,130,2,1,1,64,8,1.4336513,0,0.9219858,0.1477984,6,18,0,1,-0.78162825,0,0,0,0,0,0,0,,,,,,11,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,-85.68,199.5,198.5,-74.5,-73.5,2024,3,REG,PIT,12,18,125,1,0,2,58,6,1.5603604,0,0.7267442,0.06769791,1,0,0,0,-1.273888,0,0,0,0,0,0,0,,,,,,9,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,-31.68,199.5,198.5,-20.5,-19.5,2024,4,REG,KC,16,27,179,1,0,2,128,9,-2.0499847,0,0.92746115,-0.012101079,3,0,0,1,-1.7865174,0,0,0,0,0,0,0,,,,,,11.16,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,passing_yards,210.68,26.32,199.5,198.5,37.5,38.5,2024,6,REG,DEN,21,34,237,1,0,3,123,10,8.1157465,0,0.8374558,0.13035402,4,2,0,0,-2.1574194,0,0,0,0,0,0,0,,,,,,13.68,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,3.19,28,27.5,5,5.5,2023,1,REG,MIA,23,33,229,1,0,3,122,10,-1.2410655,0,0.97863245,0.08489598,5,17,1,4,2.486725,0,0,0,0,0,0,0,,,,,,20.86,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,11.19,28,27.5,13,13.5,2023,2,REG,TEN,27,41,305,2,0,3,113,14,9.264942,1,0.69161,0.14002915,1,0,0,0,-1.5364234,0,0,0,0,0,0,0,,,,,,22.2,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,17.19,28,27.5,19,19.5,2023,3,REG,MIN,40,47,405,3,0,1,196,21,21.501616,0,1.2695925,0.27576607,2,11,0,1,0.7307336,0,0,0,0,0,0,0,,,,,,29.3,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,-5.81,28,27.5,-4,-3.5,2023,4,REG,LV,13,24,167,1,1,2,85,6,-3.6766772,0,0.5778547,0.004882808,12,27,2,3,0.6361078,0,0,0,0,0,0,0,,,,,,23.38,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,7.19,28,27.5,9,9.5,2023,6,REG,DAL,22,37,227,2,1,1,131,12,-0.2059243,0,0.88671875,0.008672455,6,20,0,1,0.31824982,1,1,10,0,-7,17,1,1.7805309,0,0.027027028,-0.02734375,0.021399915,18.08,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,0.19,28,27.5,2,2.5,2023,7,REG,KC,17,30,259,1,2,5,95,11,0.54022884,0,0.7993827,0.032729205,2,5,0,0,0.29474548,0,0,0,0,0,0,0,,,,,,10.86,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,10.19,28,27.5,12,12.5,2023,8,REG,CHI,31,40,298,3,0,0,209,18,17.087563,0,1.7126436,0.22806816,1,1,0,0,-0.5246513,0,0,0,0,0,0,0,,,,,,24.02,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,0.19,28,27.5,2,2.5,2023,9,REG,NYJ,16,30,136,0,0,5,64,7,-6.6115847,0,0.85,-0.032570258,3,17,0,1,1.6822329,0,0,0,0,0,0,0,,,,,,7.14,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,10.19,28,27.5,12,12.5,2023,10,REG,DET,27,40,323,4,1,0,165,16,14.58798,0,1.1831502,0.1930938,4,15,0,2,1.7112378,0,0,0,0,0,0,0,,,,,,28.42,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,6.19,28,27.5,8,8.5,2023,11,REG,GB,21,36,260,2,0,2,104,11,5.060113,0,0.7514451,0.10411711,8,73,0,3,5.870561,0,0,0,0,0,0,0,,,,,,25.7,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,14.19,28,27.5,16,16.5,2023,12,REG,BAL,29,44,217,1,1,3,117,11,-11.907627,0,0.7281879,0.015650364,4,47,0,1,-0.29224682,0,0,0,0,0,0,0,,,,,,13.38,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,7.19,28,27.5,9,9.5,2023,13,REG,NE,22,37,212,0,0,0,104,8,2.0078626,0,0.7881041,0.01437102,4,-5,0,0,-5.992683,0,0,0,0,0,0,0,,,,,,7.98,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,-12.81,28,27.5,-11,-10.5,2023,14,REG,DEN,9,17,96,0,1,4,63,5,-19.543573,0,0.89719623,-0.012074514,0,0,0,0,,0,0,0,0,0,0,0,,,,,,1.84,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,-3.81,28,27.5,-2,-1.5,2024,1,REG,LV,17,26,144,1,0,1,77,6,-4.87588,0,0.8834356,0.020848352,4,6,0,0,-0.51782924,0,0,0,0,0,0,0,,,,,,10.36,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,-9.81,28,27.5,-8,-7.5,2024,2,REG,CAR,14,20,130,2,1,1,64,8,1.4336513,0,0.9219858,0.1477984,6,18,0,1,-0.78162825,0,0,0,0,0,0,0,,,,,,11,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,-11.81,28,27.5,-10,-9.5,2024,3,REG,PIT,12,18,125,1,0,2,58,6,1.5603604,0,0.7267442,0.06769791,1,0,0,0,-1.273888,0,0,0,0,0,0,0,,,,,,9,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,-2.81,28,27.5,-1,-0.5,2024,4,REG,KC,16,27,179,1,0,2,128,9,-2.0499847,0,0.92746115,-0.012101079,3,0,0,1,-1.7865174,0,0,0,0,0,0,0,,,,,,11.16,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,attempts,29.81,4.19,28,27.5,6,6.5,2024,6,REG,DEN,21,34,237,1,0,3,123,10,8.1157465,0,0.8374558,0.13035402,4,2,0,0,-2.1574194,0,0,0,0,0,0,0,,,,,,13.68,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,3.39,19.5,19,3.5,4,2023,1,REG,MIA,23,33,229,1,0,3,122,10,-1.2410655,0,0.97863245,0.08489598,5,17,1,4,2.486725,0,0,0,0,0,0,0,,,,,,20.86,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,7.39,19.5,19,7.5,8,2023,2,REG,TEN,27,41,305,2,0,3,113,14,9.264942,1,0.69161,0.14002915,1,0,0,0,-1.5364234,0,0,0,0,0,0,0,,,,,,22.2,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,20.39,19.5,19,20.5,21,2023,3,REG,MIN,40,47,405,3,0,1,196,21,21.501616,0,1.2695925,0.27576607,2,11,0,1,0.7307336,0,0,0,0,0,0,0,,,,,,29.3,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,-6.61,19.5,19,-6.5,-6,2023,4,REG,LV,13,24,167,1,1,2,85,6,-3.6766772,0,0.5778547,0.004882808,12,27,2,3,0.6361078,0,0,0,0,0,0,0,,,,,,23.38,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,2.39,19.5,19,2.5,3,2023,6,REG,DAL,22,37,227,2,1,1,131,12,-0.2059243,0,0.88671875,0.008672455,6,20,0,1,0.31824982,1,1,10,0,-7,17,1,1.7805309,0,0.027027028,-0.02734375,0.021399915,18.08,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,-2.61,19.5,19,-2.5,-2,2023,7,REG,KC,17,30,259,1,2,5,95,11,0.54022884,0,0.7993827,0.032729205,2,5,0,0,0.29474548,0,0,0,0,0,0,0,,,,,,10.86,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,11.39,19.5,19,11.5,12,2023,8,REG,CHI,31,40,298,3,0,0,209,18,17.087563,0,1.7126436,0.22806816,1,1,0,0,-0.5246513,0,0,0,0,0,0,0,,,,,,24.02,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,-3.61,19.5,19,-3.5,-3,2023,9,REG,NYJ,16,30,136,0,0,5,64,7,-6.6115847,0,0.85,-0.032570258,3,17,0,1,1.6822329,0,0,0,0,0,0,0,,,,,,7.14,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,7.39,19.5,19,7.5,8,2023,10,REG,DET,27,40,323,4,1,0,165,16,14.58798,0,1.1831502,0.1930938,4,15,0,2,1.7112378,0,0,0,0,0,0,0,,,,,,28.42,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,1.39,19.5,19,1.5,2,2023,11,REG,GB,21,36,260,2,0,2,104,11,5.060113,0,0.7514451,0.10411711,8,73,0,3,5.870561,0,0,0,0,0,0,0,,,,,,25.7,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,9.39,19.5,19,9.5,10,2023,12,REG,BAL,29,44,217,1,1,3,117,11,-11.907627,0,0.7281879,0.015650364,4,47,0,1,-0.29224682,0,0,0,0,0,0,0,,,,,,13.38,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,2.39,19.5,19,2.5,3,2023,13,REG,NE,22,37,212,0,0,0,104,8,2.0078626,0,0.7881041,0.01437102,4,-5,0,0,-5.992683,0,0,0,0,0,0,0,,,,,,7.98,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,-10.61,19.5,19,-10.5,-10,2023,14,REG,DEN,9,17,96,0,1,4,63,5,-19.543573,0,0.89719623,-0.012074514,0,0,0,0,,0,0,0,0,0,0,0,,,,,,1.84,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,-2.61,19.5,19,-2.5,-2,2024,1,REG,LV,17,26,144,1,0,1,77,6,-4.87588,0,0.8834356,0.020848352,4,6,0,0,-0.51782924,0,0,0,0,0,0,0,,,,,,10.36,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,-5.61,19.5,19,-5.5,-5,2024,2,REG,CAR,14,20,130,2,1,1,64,8,1.4336513,0,0.9219858,0.1477984,6,18,0,1,-0.78162825,0,0,0,0,0,0,0,,,,,,11,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,-7.61,19.5,19,-7.5,-7,2024,3,REG,PIT,12,18,125,1,0,2,58,6,1.5603604,0,0.7267442,0.06769791,1,0,0,0,-1.273888,0,0,0,0,0,0,0,,,,,,9,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,-3.61,19.5,19,-3.5,-3,2024,4,REG,KC,16,27,179,1,0,2,128,9,-2.0499847,0,0.92746115,-0.012101079,3,0,0,1,-1.7865174,0,0,0,0,0,0,0,,,,,,11.16,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,completions,19.61,1.39,19.5,19,1.5,2,2024,6,REG,DEN,21,34,237,1,0,3,123,10,8.1157465,0,0.8374558,0.13035402,4,2,0,0,-2.1574194,0,0,0,0,0,0,0,,,,,,13.68,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,4.44,10.5,15.5,6.5,1.5,2023,1,REG,MIA,23,33,229,1,0,3,122,10,-1.2410655,0,0.97863245,0.08489598,5,17,1,4,2.486725,0,0,0,0,0,0,0,,,,,,20.86,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,-12.56,10.5,15.5,-10.5,-15.5,2023,2,REG,TEN,27,41,305,2,0,3,113,14,9.264942,1,0.69161,0.14002915,1,0,0,0,-1.5364234,0,0,0,0,0,0,0,,,,,,22.2,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,-1.56,10.5,15.5,0.5,-4.5,2023,3,REG,MIN,40,47,405,3,0,1,196,21,21.501616,0,1.2695925,0.27576607,2,11,0,1,0.7307336,0,0,0,0,0,0,0,,,,,,29.3,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,14.44,10.5,15.5,16.5,11.5,2023,4,REG,LV,13,24,167,1,1,2,85,6,-3.6766772,0,0.5778547,0.004882808,12,27,2,3,0.6361078,0,0,0,0,0,0,0,,,,,,23.38,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,7.44,10.5,15.5,9.5,4.5,2023,6,REG,DAL,22,37,227,2,1,1,131,12,-0.2059243,0,0.88671875,0.008672455,6,20,0,1,0.31824982,1,1,10,0,-7,17,1,1.7805309,0,0.027027028,-0.02734375,0.021399915,18.08,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,-7.56,10.5,15.5,-5.5,-10.5,2023,7,REG,KC,17,30,259,1,2,5,95,11,0.54022884,0,0.7993827,0.032729205,2,5,0,0,0.29474548,0,0,0,0,0,0,0,,,,,,10.86,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,-11.56,10.5,15.5,-9.5,-14.5,2023,8,REG,CHI,31,40,298,3,0,0,209,18,17.087563,0,1.7126436,0.22806816,1,1,0,0,-0.5246513,0,0,0,0,0,0,0,,,,,,24.02,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,4.44,10.5,15.5,6.5,1.5,2023,9,REG,NYJ,16,30,136,0,0,5,64,7,-6.6115847,0,0.85,-0.032570258,3,17,0,1,1.6822329,0,0,0,0,0,0,0,,,,,,7.14,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,2.44,10.5,15.5,4.5,-0.5,2023,10,REG,DET,27,40,323,4,1,0,165,16,14.58798,0,1.1831502,0.1930938,4,15,0,2,1.7112378,0,0,0,0,0,0,0,,,,,,28.42,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,60.44,10.5,15.5,62.5,57.5,2023,11,REG,GB,21,36,260,2,0,2,104,11,5.060113,0,0.7514451,0.10411711,8,73,0,3,5.870561,0,0,0,0,0,0,0,,,,,,25.7,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,34.44,10.5,15.5,36.5,31.5,2023,12,REG,BAL,29,44,217,1,1,3,117,11,-11.907627,0,0.7281879,0.015650364,4,47,0,1,-0.29224682,0,0,0,0,0,0,0,,,,,,13.38,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,-17.56,10.5,15.5,-15.5,-20.5,2023,13,REG,NE,22,37,212,0,0,0,104,8,2.0078626,0,0.7881041,0.01437102,4,-5,0,0,-5.992683,0,0,0,0,0,0,0,,,,,,7.98,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,-12.56,10.5,15.5,-10.5,-15.5,2023,14,REG,DEN,9,17,96,0,1,4,63,5,-19.543573,0,0.89719623,-0.012074514,0,0,0,0,,0,0,0,0,0,0,0,,,,,,1.84,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,-6.56,10.5,15.5,-4.5,-9.5,2024,1,REG,LV,17,26,144,1,0,1,77,6,-4.87588,0,0.8834356,0.020848352,4,6,0,0,-0.51782924,0,0,0,0,0,0,0,,,,,,10.36,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,5.44,10.5,15.5,7.5,2.5,2024,2,REG,CAR,14,20,130,2,1,1,64,8,1.4336513,0,0.9219858,0.1477984,6,18,0,1,-0.78162825,0,0,0,0,0,0,0,,,,,,11,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,-12.56,10.5,15.5,-10.5,-15.5,2024,3,REG,PIT,12,18,125,1,0,2,58,6,1.5603604,0,0.7267442,0.06769791,1,0,0,0,-1.273888,0,0,0,0,0,0,0,,,,,,9,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,-12.56,10.5,15.5,-10.5,-15.5,2024,4,REG,KC,16,27,179,1,0,2,128,9,-2.0499847,0,0.92746115,-0.012101079,3,0,0,1,-1.7865174,0,0,0,0,0,0,0,,,,,,11.16,Chargers
Justin Herbert,LAC,QB,-7.5,39.5,rushing_yards,12.56,-10.56,10.5,15.5,-8.5,-13.5,2024,6,REG,DEN,21,34,237,1,0,3,123,10,8.1157465,0,0.8374558,0.13035402,4,2,0,0,-2.1574194,0,0,0,0,0,0,0,,,,,,13.68,Chargers
James Conner,ARI,RB,3.5,48,rushing_yards,73.06,-11.06,64.5,65.5,-2.5,-3.5,2023,1,REG,WAS,0,0,0,0,0,0,0,0,,0,,,14,62,0,3,-1.4025079,5,5,8,0,-16,24,1,-2.4684203,-0.5,0.16666667,-0.086021505,0.18978494,7,Cardinals
James Conner,ARI,RB,3.5,48,rushing_yards,73.06,32.94,64.5,65.5,41.5,40.5,2023,2,REG,NYG,0,0,0,0,0,0,0,0,,0,,,23,106,1,7,-0.99659806,0,1,0,0,-5,0,0,-0.6057528,0,0.03448276,-0.021276595,0.036830522,16.6,Cardinals
James Conner,ARI,RB,3.5,48,rushing_yards,73.06,24.94,64.5,65.5,33.5,32.5,2023,3,REG,DAL,0,0,0,0,0,0,0,0,,0,,,14,98,1,4,3.8096242,2,2,18,0,-3,21,1,1.6048372,-6,0.0952381,-0.022900764,0.12682661,17.6,Cardinals
James Conner,ARI,RB,3.5,48,rushing_yards,73.06,-21.06,64.5,65.5,-12.5,-13.5,2023,4,REG,SF,0,0,0,0,0,0,0,0,,0,,,11,52,0,1,0.2685395,1,2,4,0,2,6,0,-0.635228,2,0.048780486,0.005899705,0.077300526,5.6,Cardinals
James Conner,ARI,RB,3.5,48,rushing_yards,73.06,-27.06,64.5,65.5,-18.5,-19.5,2023,5,REG,CIN,0,0,0,0,0,0,0,0,,0,,,6,46,0,1,0.77271205,0,0,0,0,0,0,0,,,,,,4.6,Cardinals
James Conner,ARI,RB,3.5,48,rushing_yards,73.06,-0.06,64.5,65.5,8.5,7.5,2023,10,REG,ATL,0,0,0,0,0,0,0,0,,0,,,16,73,0,5,1.9552119,0,0,0,0,0,0,0,,,,,,7.3,Cardinals
James Conner,ARI,RB,3.5,48,rushing_yards,73.06,-11.06,64.5,65.5,-2.5,-3.5,2023,11,REG,HOU,0,0,0,0,0,0,0,0,,0,,,14,62,0,4,0.1370243,2,3,1,0,-3,8,1,-0.7991492,-0.33333334,0.10344828,-0.013392857,0.14579742,6.3,Cardinals
James Conner,ARI,RB,3.5,48,rushing_yards,73.06,-46.06,64.5,65.5,-37.5,-38.5,2023,12,REG,LA,0,0,0,0,0,0,0,0,,0,,,6,27,0,1,-0.97151303,4,5,5,0,8,15,1,-2.2175572,0.625,0.11363637,0.020460358,0.1847768,3.2,Cardinals
James Conner,ARI,RB,3.5,48,rushing_yards,73.06,31.94,64.5,65.5,40.5,39.5,2023,13,REG,PIT,0,0,0,0,0,0,0,0,,0,,,25,105,2,6,0.6779467,0,2,0,0,12,0,0,-1.2485819,0,0.08695652,0.06936416,0.1789897,22.5,Cardinals
